TransactionID,UserID,TransactionAmount,Timestamp
TX8823,U80,892.76,2022-07-11
TX8824,U28,187.65,2022-06-28
TX8825,U48,620.04,2022-11-01
TX8826,U38,917.44,2022-10-14
TX8827,U31,464.27,2022-08-28
TX8828,U14,104.44,2022-09-02
TX8829,U97,458.36,2022-11-26
TX8830,U73,376.42,2022-04-27
TX8831,U91,578.08,2022-07-27
TX8832,U88,439.22,2022-07-31
TX8833,U77,18.33,2022-09-16
TX8834,U90,994.0,2022-06-12
TX8835,U29,544.0,2022-08-14
TX8836,U51,474.16,2022-12-07
TX8837,U49,954.66,2022-03-05
TX8838,U43,156.7,2022-09-03
TX8839,U92,190.05,2022-01-18
TX8840,U92,808.21,2022-02-03
TX8841,U72,261.57,2022-11-08
TX8842,U87,799.43,2022-11-19
TX8843,U93,272.26,2022-06-30
TX8844,U5,34.15,2022-12-13
TX8845,U42,517.5,2022-07-13
TX8846,U7,197.49,2022-07-11
TX8847,U42,758.09,2022-03-08
TX8848,U36,641.56,2022-07-28
TX8849,U27,923.68,2022-06-16
TX8850,U58,783.21,2022-09-03
TX8851,U46,181.6,2022-09-02
TX8852,U66,800.36,2022-06-15
TX8853,U25,642.1,2022-10-23
TX8854,U73,669.28,2022-07-30
TX8855,U27,832.43,2022-05-13
TX8856,U1,574.25,2022-07-16
TX8857,U87,466.54,2022-12-13
TX8858,U74,637.0,2022-02-18
TX8859,U42,298.66,2022-03-05
TX8860,U52,183.41,2022-04-22
TX8861,U25,616.97,2022-12-22
TX8862,U54,234.61,2022-07-04
TX8863,U67,80.84,2022-04-14
TX8864,U6,1.55,2022-08-01
TX8865,U58,608.71,2022-01-05
TX8866,U70,362.79,2022-04-29
TX8867,U53,752.56,2022-12-10
TX8868,U66,375.8,2022-09-06
TX8869,U58,486.52,2022-06-16
TX8870,U82,407.68,2022-08-30
TX8871,U87,650.92,2022-10-07
TX8872,U2,356.78,2022-12-29
TX8873,U76,963.8,2022-08-26
TX8874,U22,936.21,2022-11-02
TX8875,U37,848.18,2022-07-24
TX8876,U20,920.38,2022-11-10
TX8877,U24,449.69,2022-01-01
TX8878,U84,536.89,2022-06-20
TX8879,U65,742.35,2022-06-16
TX8880,U65,696.45,2022-09-15
TX8881,U81,890.79,2022-03-04
TX8882,U1,716.61,2022-09-29
TX8883,U94,997.89,2022-02-06
TX8884,U3,349.16,2022-01-16
TX8885,U46,833.16,2022-09-11
TX8886,U55,697.94,2022-12-09
TX8887,U75,691.7,2022-12-12
TX8888,U88,326.51,2022-12-02
TX8889,U86,785.82,2022-01-27
TX8890,U64,900.48,2022-04-21
TX8891,U45,219.33,2022-08-21
TX8892,U26,625.87,2022-03-05
TX8893,U77,392.74,2022-04-07
TX8894,U65,989.56,2022-09-24
TX8895,U24,479.35,2022-11-22
TX8896,U74,229.09,2022-08-20
TX8897,U35,382.48,2022-02-17
TX8898,U24,654.18,2022-12-16
TX8899,U28,77.01,2022-07-29
TX8900,U100,604.0,2022-03-17
TX8901,U80,931.29,2022-09-04
TX8902,U16,850.51,2022-11-12
TX8903,U59,68.61,2022-03-09
TX8904,U81,993.4,2022-11-09
TX8905,U54,699.03,2022-03-05
TX8906,U79,163.12,2022-07-01
TX8907,U16,13.4,2022-03-21
TX8908,U15,172.11,2022-12-09
TX8909,U98,838.34,2022-07-22
TX8910,U11,22.62,2022-07-01
TX8911,U65,233.91,2022-08-02
TX8912,U79,757.55,2022-04-30
TX8913,U90,586.52,2022-08-29
TX8914,U68,782.95,2022-12-01
TX8915,U43,746.4,2022-07-21
TX8916,U69,51.55,2022-10-19
TX8917,U99,892.62,2022-02-23
TX8918,U13,227.8,2022-05-25
TX8919,U10,553.84,2022-12-22
TX8920,U75,644.64,2022-03-27
TX8921,U82,169.46,2022-01-22
TX8922,U98,976.26,2022-11-27
TX8923,U41,488.67,2022-10-19
TX8924,U50,58.59,2022-08-24
TX8925,U87,937.32,2022-01-29
TX8926,U71,586.68,2022-07-02
TX8927,U59,699.49,2022-06-09
TX8928,U39,525.65,2022-01-18
TX8929,U3,834.9,2022-02-07
TX8930,U76,34.1,2022-04-11
TX8931,U7,269.11,2022-10-17
TX8932,U49,470.18,2022-06-22
TX8933,U26,77.53,2022-12-09
TX8934,U33,706.2,2022-03-08
TX8935,U48,394.27,2022-07-10
TX8936,U79,273.4,2022-02-12
TX8937,U2,4.38,2022-05-03
TX8938,U71,720.11,2022-10-05
TX8939,U32,833.98,2022-12-09
TX8940,U4,395.65,2022-07-15
TX8941,U20,564.65,2022-11-29
TX8942,U36,228.46,2022-05-05
TX8943,U32,622.58,2022-04-06
TX8944,U28,13.13,2022-06-06
TX8945,U77,489.16,2022-02-09
TX8946,U1,644.56,2022-12-26
TX8947,U60,918.27,2022-06-22
TX8948,U56,381.95,2022-06-22
TX8949,U35,765.43,2022-04-30
TX8950,U30,598.09,2022-09-30
TX8951,U54,927.09,2022-12-24
TX8952,U36,398.98,2022-12-30
TX8953,U55,319.78,2022-12-12
TX8954,U89,887.25,2022-11-15
TX8955,U80,50.2,2022-09-18
TX8956,U58,137.25,2022-10-08
TX8957,U83,83.32,2022-11-25
TX8958,U65,843.27,2022-05-04
TX8959,U69,11.6,2022-10-05
TX8960,U51,861.8,2022-04-03
TX8961,U22,451.82,2022-02-04
TX8962,U88,5.02,2022-11-07
TX8963,U53,402.24,2022-05-08
TX8964,U100,187.61,2022-01-20
TX8965,U36,624.78,2022-09-18
TX8966,U68,679.68,2022-06-16
TX8967,U36,488.04,2022-11-15
TX8968,U52,41.48,2022-08-24
TX8969,U53,656.47,2022-02-01
TX8970,U82,842.2,2022-08-19
TX8971,U50,720.6,2022-07-10
TX8972,U80,830.13,2022-11-26
TX8973,U41,201.31,2022-05-25
TX8974,U18,889.0,2022-04-11
TX8975,U22,322.87,2022-03-20
TX8976,U66,14.39,2022-06-09
TX8977,U21,843.55,2022-09-12
TX8978,U100,941.88,2022-10-06
TX8979,U44,655.9,2022-07-07
TX8980,U47,232.21,2022-07-29
TX8981,U39,252.49,2022-08-29
TX8982,U29,467.13,2022-02-25
TX8983,U54,897.93,2022-05-17
TX8984,U90,150.45,2022-04-16
TX8985,U85,826.15,2022-03-10
TX8986,U17,292.01,2022-07-09
TX8987,U80,808.78,2022-07-11
TX8988,U60,920.35,2022-10-05
TX8989,U31,428.07,2022-02-01
TX8990,U73,365.69,2022-06-24
TX8991,U95,802.42,2022-09-15
TX8992,U78,529.95,2022-05-03
TX8993,U49,684.76,2022-03-26
TX8994,U2,623.21,2022-08-04
TX8995,U48,153.74,2022-08-04
TX8996,U14,844.95,2022-01-14
TX8997,U59,196.58,2022-02-06
TX8998,U97,932.35,2022-01-27
TX8999,U99,251.32,2022-06-01
TX9000,U58,734.15,2022-03-05
TX9001,U58,285.37,2022-03-11
TX9002,U51,318.47,2022-06-03
TX9003,U84,310.69,2022-09-10
TX9004,U2,748.14,2022-09-28
TX9005,U41,557.26,2022-01-29
TX9006,U83,883.07,2022-03-15
TX9007,U82,308.07,2022-10-11
TX9008,U16,692.3,2022-02-28
TX9009,U4,753.2,2022-08-31
TX9010,U12,152.33,2022-11-25
TX9011,U29,401.19,2022-05-29
TX9012,U7,483.33,2022-01-10
TX9013,U14,356.33,2022-05-12
TX9014,U12,322.79,2022-03-03
TX9015,U99,686.73,2022-09-19
TX9016,U5,216.65,2022-08-06
TX9017,U81,709.68,2022-08-20
TX9018,U32,935.11,2022-12-02
TX9019,U74,565.63,2022-03-13
TX9020,U43,611.82,2022-01-16
TX9021,U81,69.86,2022-02-07
TX9022,U69,864.61,2022-06-26
TX9023,U45,286.16,2022-11-17
TX9024,U9,615.44,2022-03-24
TX9025,U49,979.13,2022-01-17
TX9026,U33,595.91,2022-06-05
TX9027,U100,724.98,2022-06-21
TX9028,U100,445.87,2022-03-11
TX9029,U18,61.31,2022-03-12
TX9030,U9,797.8,2022-09-12
TX9031,U62,35.96,2022-05-11
TX9032,U57,700.96,2022-02-18
TX9033,U29,23.9,2022-01-21
TX9034,U78,862.44,2022-11-16
TX9035,U25,158.48,2022-08-08
TX9036,U15,514.76,2022-07-06
TX9037,U6,597.55,2022-02-01
TX9038,U42,458.09,2022-07-22
TX9039,U29,341.42,2022-10-03
TX9040,U79,468.35,2022-08-30
TX9041,U93,312.1,2022-01-16
TX9042,U4,438.68,2022-11-12
TX9043,U82,359.55,2022-06-22
TX9044,U57,566.64,2022-05-17
TX9045,U49,238.69,2022-06-28
TX9046,U44,988.67,2022-12-25
TX9047,U80,501.37,2022-03-02
TX9048,U75,194.97,2022-04-14
TX9049,U14,477.59,2022-11-13
TX9050,U3,866.55,2022-07-14
TX9051,U62,22.78,2022-09-13
TX9052,U64,679.87,2022-03-17
TX9053,U45,548.42,2022-09-28
TX9054,U82,170.39,2022-06-30
TX9055,U58,817.66,2022-05-12
TX9056,U20,369.52,2022-05-31
TX9057,U58,294.51,2022-06-04
TX9058,U89,828.3,2022-12-25
TX9059,U57,638.89,2022-08-23
TX9060,U77,898.36,2022-09-05
TX9061,U68,630.25,2022-06-14
TX9062,U78,741.08,2022-07-24
TX9063,U97,836.61,2022-06-14
TX9064,U92,55.68,2022-08-01
TX9065,U52,776.27,2022-09-11
TX9066,U37,614.09,2022-06-06
TX9067,U8,70.44,2022-06-26
TX9068,U44,509.07,2022-03-16
TX9069,U98,83.38,2022-06-27
TX9070,U5,736.21,2022-10-11
TX9071,U69,546.96,2022-11-26
TX9072,U31,953.62,2022-05-13
TX9073,U45,183.95,2022-05-05
TX9074,U9,606.43,2022-11-08
TX9075,U32,212.37,2022-11-16
TX9076,U33,614.45,2022-05-07
TX9077,U67,722.93,2022-12-11
TX9078,U30,722.58,2022-08-13
TX9079,U76,815.26,2022-01-17
TX9080,U29,853.7,2022-12-19
TX9081,U3,78.19,2022-11-07
TX9082,U90,343.92,2022-09-03
TX9083,U57,687.44,2022-05-17
TX9084,U30,499.09,2022-08-05
TX9085,U9,191.49,2022-07-15
TX9086,U26,553.16,2022-07-20
TX9087,U2,408.03,2022-07-26
TX9088,U62,390.65,2022-01-16
TX9089,U3,809.94,2022-01-13
TX9090,U46,408.19,2022-03-19
TX9091,U68,27.43,2022-08-02
TX9092,U25,59.01,2022-12-07
TX9093,U51,856.39,2022-11-25
TX9094,U13,960.64,2022-04-29
TX9095,U44,688.72,2022-06-30
TX9096,U35,365.0,2022-11-20
TX9097,U55,938.66,2022-11-26
TX9098,U87,663.14,2022-12-21
TX9099,U9,844.49,2022-05-17
TX9100,U2,766.09,2022-06-28
TX9101,U61,379.76,2022-07-27
TX9102,U41,479.22,2022-02-23
TX9103,U44,186.95,2022-03-20
TX9104,U64,292.72,2022-09-28
TX9105,U31,778.35,2022-04-28
TX9106,U47,894.08,2022-04-16
TX9107,U2,724.74,2022-04-15
TX9108,U96,465.71,2022-10-30
TX9109,U82,87.42,2022-04-28
TX9110,U77,57.89,2022-08-17
TX9111,U69,374.95,2022-05-28
TX9112,U58,464.36,2022-12-20
TX9113,U44,609.51,2022-05-30
TX9114,U74,7.48,2022-10-31
TX9115,U56,989.73,2022-09-13
TX9116,U43,364.57,2022-03-23
TX9117,U89,848.25,2022-01-16
TX9118,U34,535.43,2022-07-12
TX9119,U30,131.31,2022-07-30
TX9120,U71,797.77,2022-03-15
TX9121,U70,710.12,2022-10-04
TX9122,U55,527.91,2022-03-02
TX9123,U67,515.04,2022-01-24
TX9124,U13,88.39,2022-01-23
TX9125,U3,656.19,2022-12-09
TX9126,U26,911.33,2022-09-15
TX9127,U57,94.15,2022-07-17
TX9128,U24,264.25,2022-02-22
TX9129,U53,902.41,2022-05-19
TX9130,U70,285.06,2022-09-28
TX9131,U43,654.29,2022-07-20
TX9132,U60,535.28,2022-06-13
TX9133,U58,596.73,2022-04-02
TX9134,U49,416.37,2022-01-23
TX9135,U42,300.69,2022-03-29
TX9136,U76,49.48,2022-07-01
TX9137,U100,744.54,2022-12-21
TX9138,U66,746.35,2022-10-10
TX9139,U11,671.06,2022-01-21
TX9140,U98,643.99,2022-02-18
TX9141,U90,244.47,2022-07-09
TX9142,U18,23.32,2022-07-24
TX9143,U85,808.91,2022-02-13
TX9144,U100,491.65,2022-10-27
TX9145,U52,307.53,2022-05-08
TX9146,U46,102.83,2022-07-08
TX9147,U44,63.66,2022-06-19
TX9148,U22,349.52,2022-10-06
TX9149,U53,804.93,2022-07-20
TX9150,U59,918.81,2022-05-05
TX9151,U94,896.85,2022-10-19
TX9152,U30,920.08,2022-11-07
TX9153,U8,907.82,2022-01-16
TX9154,U98,527.7,2022-12-11
TX9155,U57,220.2,2022-10-01
TX9156,U73,798.25,2022-10-21
TX9157,U20,214.5,2022-01-20
TX9158,U25,267.94,2022-01-19
TX9159,U19,234.02,2022-01-13
TX9160,U5,515.47,2022-01-17
TX9161,U75,322.51,2022-07-25
TX9162,U79,155.0,2022-01-30
TX9163,U72,453.72,2022-10-26
TX9164,U83,874.03,2022-10-31
TX9165,U87,570.98,2022-02-12
TX9166,U27,878.46,2022-04-03
TX9167,U40,196.68,2022-03-07
TX9168,U96,167.81,2022-04-29
TX9169,U26,576.0,2022-11-05
TX9170,U27,463.87,2022-03-13
TX9171,U62,660.51,2022-11-30
TX9172,U83,794.83,2022-06-11
TX9173,U50,751.56,2022-11-26
TX9174,U42,942.32,2022-11-24
TX9175,U29,398.86,2022-09-26
TX9176,U39,207.18,2022-08-06
TX9177,U60,551.36,2022-09-11
TX9178,U41,111.63,2022-02-28
TX9179,U33,289.56,2022-02-01
TX9180,U83,208.68,2022-12-05
TX9181,U83,397.17,2022-04-30
TX9182,U97,112.11,2022-11-06
TX9183,U16,32.81,2022-01-02
TX9184,U23,657.14,2022-04-28
TX9185,U7,610.64,2022-02-06
TX9186,U26,708.65,2022-04-07
TX9187,U96,660.73,2022-12-25
TX9188,U12,115.18,2022-09-14
TX9189,U72,291.79,2022-05-08
TX9190,U5,130.4,2022-12-25
TX9191,U92,843.13,2022-06-05
TX9192,U69,747.16,2022-05-25
TX9193,U49,202.33,2022-02-26
TX9194,U26,341.97,2022-03-11
TX9195,U5,966.65,2022-02-13
TX9196,U22,594.57,2022-07-31
TX9197,U79,801.35,2022-06-24
TX9198,U13,265.33,2022-05-21
TX9199,U28,210.84,2022-03-17
TX9200,U33,784.13,2022-06-07
TX9201,U23,686.19,2022-03-26
TX9202,U97,681.3,2022-11-18
TX9203,U18,553.08,2022-11-05
TX9204,U30,564.01,2022-01-18
TX9205,U26,735.96,2022-10-11
TX9206,U16,270.73,2022-02-11
TX9207,U77,353.42,2022-05-14
TX9208,U39,871.77,2022-04-12
TX9209,U33,309.56,2022-05-17
TX9210,U26,546.76,2022-08-10
TX9211,U48,702.94,2022-08-17
TX9212,U65,999.92,2022-10-21
TX9213,U38,435.86,2022-11-02
TX9214,U2,428.66,2022-11-12
TX9215,U6,842.75,2022-04-29
TX9216,U46,805.7,2022-04-09
TX9217,U50,731.34,2022-12-16
TX9218,U38,463.77,2022-11-20
TX9219,U88,324.62,2022-06-08
TX9220,U18,609.12,2022-08-27
TX9221,U27,876.35,2022-11-16
TX9222,U41,883.89,2022-12-01
TX9223,U72,109.39,2022-07-08
TX9224,U92,428.92,2022-11-05
TX9225,U74,465.26,2022-09-06
TX9226,U17,977.64,2022-01-26
TX9227,U62,678.32,2022-07-08
TX9228,U29,407.84,2022-05-20
TX9229,U58,27.03,2022-06-30
TX9230,U70,565.82,2022-01-21
TX9231,U78,96.98,2022-06-12
TX9232,U22,834.62,2022-03-12
TX9233,U6,752.77,2022-03-23
TX9234,U26,461.05,2022-06-04
TX9235,U39,429.78,2022-11-12
TX9236,U12,897.44,2022-12-21
TX9237,U99,289.17,2022-02-16
TX9238,U14,249.77,2022-07-13
TX9239,U22,939.26,2022-08-12
TX9240,U51,809.44,2022-08-25
TX9241,U23,820.8,2022-10-07
TX9242,U48,196.0,2022-01-10
TX9243,U71,144.15,2022-06-01
TX9244,U50,27.0,2022-12-10
TX9245,U89,237.8,2022-04-14
TX9246,U13,774.42,2022-05-04
TX9247,U85,240.8,2022-07-04
TX9248,U10,729.37,2022-10-17
TX9249,U55,252.66,2022-02-10
TX9250,U9,395.9,2022-01-11
TX9251,U79,983.18,2022-08-06
TX9252,U52,245.57,2022-01-01
TX9253,U2,376.99,2022-06-20
TX9254,U25,301.79,2022-12-04
TX9255,U13,110.52,2022-10-09
TX9256,U98,490.4,2022-02-22
TX9257,U51,379.31,2022-05-05
TX9258,U58,695.19,2022-06-24
TX9259,U34,817.78,2022-09-22
TX9260,U35,544.71,2022-09-22
TX9261,U3,33.16,2022-07-18
TX9262,U59,619.3,2022-09-13
TX9263,U70,56.34,2022-06-21
TX9264,U48,616.74,2022-02-28
TX9265,U64,685.34,2022-04-16
TX9266,U19,198.57,2022-05-05
TX9267,U67,819.53,2022-01-16
TX9268,U82,911.17,2022-02-07
TX9269,U73,813.27,2022-08-31
TX9270,U76,305.8,2022-07-29
TX9271,U5,587.06,2022-11-11
TX9272,U67,914.9,2022-10-12
TX9273,U11,321.34,2022-06-17
TX9274,U94,820.21,2022-09-21
TX9275,U68,10.47,2022-04-08
TX9276,U69,4.64,2022-05-14
TX9277,U1,759.95,2022-12-31
TX9278,U91,761.69,2022-06-30
TX9279,U92,789.19,2022-08-10
TX9280,U63,930.1,2022-12-30
TX9281,U29,118.79,2022-05-29
TX9282,U82,232.75,2022-09-01
TX9283,U12,903.82,2022-11-09
TX9284,U77,178.06,2022-03-17
TX9285,U41,682.55,2022-09-19
TX9286,U2,530.93,2022-08-19
TX9287,U37,84.11,2022-07-10
TX9288,U45,285.98,2022-05-14
TX9289,U80,520.85,2022-11-05
TX9290,U48,852.5,2022-09-09
TX9291,U24,707.83,2022-09-02
TX9292,U99,622.26,2022-09-22
TX9293,U22,496.54,2022-11-21
TX9294,U100,299.39,2022-11-26
TX9295,U11,120.13,2022-12-09
TX9296,U58,409.67,2022-01-04
TX9297,U46,29.49,2022-02-06
TX9298,U29,211.84,2022-03-12
TX9299,U35,433.05,2022-09-19
TX9300,U15,419.19,2022-08-25
TX9301,U60,45.25,2022-11-03
TX9302,U95,589.47,2022-12-21
TX9303,U42,550.13,2022-06-27
TX9304,U43,79.03,2022-04-06
TX9305,U80,943.22,2022-08-15
TX9306,U74,100.28,2022-01-11
TX9307,U49,854.98,2022-09-23
TX9308,U64,1.31,2022-07-08
TX9309,U32,882.4,2022-07-28
TX9310,U64,20.7,2022-01-13
TX9311,U2,758.05,2022-06-11
TX9312,U24,362.33,2022-03-01
TX9313,U87,738.48,2022-01-05
TX9314,U66,402.34,2022-07-21
TX9315,U38,71.84,2022-01-12
TX9316,U31,767.74,2022-12-07
TX9317,U26,72.18,2022-08-28
TX9318,U29,922.2,2022-08-13
TX9319,U67,51.92,2022-07-01
TX9320,U78,479.85,2022-10-24
TX9321,U25,723.31,2022-10-31
TX9322,U48,393.85,2022-11-03
TX9323,U65,218.02,2022-06-27
TX9324,U53,759.33,2022-04-28
TX9325,U67,784.51,2022-12-18
TX9326,U90,922.77,2022-03-17
TX9327,U18,376.79,2022-02-15
TX9328,U9,506.75,2022-08-15
TX9329,U38,363.77,2022-12-22
TX9330,U87,257.82,2022-10-21
TX9331,U21,751.28,2022-08-28
TX9332,U65,340.31,2022-12-14
TX9333,U21,428.72,2022-05-21
TX9334,U27,404.27,2022-07-23
TX9335,U70,712.95,2022-05-30
TX9336,U44,917.88,2022-05-10
TX9337,U100,667.09,2022-12-15
TX9338,U28,472.11,2022-11-29
TX9339,U45,779.43,2022-09-26
TX9340,U17,641.33,2022-11-09
TX9341,U40,61.55,2022-05-17
TX9342,U3,96.57,2022-04-26
TX9343,U76,38.88,2022-12-17
TX9344,U76,457.36,2022-06-10
TX9345,U66,826.03,2022-06-04
TX9346,U46,313.77,2022-06-22
TX9347,U86,384.78,2022-05-10
TX9348,U87,909.57,2022-03-20
TX9349,U30,837.07,2022-02-26
TX9350,U69,665.38,2022-12-17
TX9351,U9,267.54,2022-02-26
TX9352,U85,117.92,2022-12-29
TX9353,U11,17.04,2022-12-01
TX9354,U69,107.9,2022-05-14
TX9355,U99,293.3,2022-01-14
TX9356,U91,552.24,2022-10-10
TX9357,U66,64.94,2022-10-21
TX9358,U88,137.09,2022-05-27
TX9359,U31,181.9,2022-05-07
TX9360,U33,632.35,2022-09-17
TX9361,U39,616.17,2022-11-10
TX9362,U94,551.21,2022-08-06
TX9363,U46,251.25,2022-08-21
TX9364,U37,371.75,2022-06-17
TX9365,U92,97.59,2022-05-23
TX9366,U60,227.23,2022-09-17
TX9367,U31,897.81,2022-08-06
TX9368,U11,979.71,2022-11-04
TX9369,U87,648.01,2022-05-26
TX9370,U2,916.91,2022-04-09
TX9371,U27,643.1,2022-07-01
TX9372,U99,34.16,2022-06-18
TX9373,U2,996.77,2022-08-21
TX9374,U21,99.85,2022-04-03
TX9375,U58,682.96,2022-04-27
TX9376,U5,253.58,2022-01-04
TX9377,U52,392.59,2022-03-26
TX9378,U45,646.29,2022-06-16
TX9379,U85,437.05,2022-01-07
TX9380,U93,251.3,2022-08-20
TX9381,U20,335.11,2022-09-08
TX9382,U61,342.21,2022-03-26
TX9383,U38,959.36,2022-11-15
TX9384,U20,798.81,2022-07-12
TX9385,U25,459.09,2022-05-03
TX9386,U2,200.62,2022-03-30
TX9387,U32,811.21,2022-04-05
TX9388,U26,158.03,2022-10-27
TX9389,U70,211.25,2022-12-24
TX9390,U41,366.65,2022-02-14
TX9391,U67,880.47,2022-09-10
TX9392,U97,132.65,2022-02-20
TX9393,U1,123.11,2022-03-06
TX9394,U51,494.48,2022-02-23
TX9395,U5,277.13,2022-08-10
TX9396,U13,569.16,2022-03-13
TX9397,U19,452.19,2022-06-17
TX9398,U12,435.52,2022-07-05
TX9399,U48,112.86,2022-05-23
TX9400,U25,141.91,2022-01-19
TX9401,U57,821.26,2022-01-10
TX9402,U35,886.0,2022-09-29
TX9403,U76,235.45,2022-06-20
TX9404,U94,114.35,2022-12-30
TX9405,U5,54.36,2022-01-16
TX9406,U98,608.69,2022-03-21
TX9407,U22,715.64,2022-10-11
TX9408,U77,373.44,2022-07-09
TX9409,U57,680.0,2022-05-28
TX9410,U47,713.25,2022-06-12
TX9411,U54,935.41,2022-09-22
TX9412,U3,65.81,2022-12-26
TX9413,U53,193.1,2022-05-18
TX9414,U84,69.46,2022-10-28
TX9415,U31,868.13,2022-12-31
TX9416,U69,792.79,2022-01-30
TX9417,U88,575.07,2022-10-31
TX9418,U33,84.58,2022-06-17
TX9419,U72,274.04,2022-04-01
TX9420,U88,298.42,2022-04-01
TX9421,U50,561.18,2022-07-30
TX9422,U84,258.79,2022-11-26
TX9423,U16,73.89,2022-10-27
TX9424,U76,731.03,2022-06-23
TX9425,U77,299.78,2022-05-14
TX9426,U39,452.92,2022-01-24
TX9427,U89,128.54,2022-07-20
TX9428,U46,802.75,2022-08-07
TX9429,U96,565.97,2022-01-07
TX9430,U88,901.68,2022-01-06
TX9431,U47,495.98,2022-04-28
TX9432,U44,941.48,2022-06-10
TX9433,U9,891.98,2022-03-26
TX9434,U87,576.88,2022-09-05
TX9435,U50,933.96,2022-06-15
TX9436,U77,323.77,2022-05-25
TX9437,U60,366.28,2022-01-31
TX9438,U96,46.43,2022-08-08
TX9439,U15,589.61,2022-05-13
TX9440,U36,722.2,2022-03-05
TX9441,U63,773.75,2022-03-17
TX9442,U69,150.67,2022-05-11
TX9443,U86,444.71,2022-11-08
TX9444,U80,177.69,2022-11-15
TX9445,U41,662.47,2022-12-27
TX9446,U74,158.79,2022-02-07
TX9447,U24,904.26,2022-02-23
TX9448,U82,231.4,2022-05-10
TX9449,U49,292.11,2022-08-06
TX9450,U18,851.06,2022-01-02
TX9451,U7,459.01,2022-09-03
TX9452,U4,24.97,2022-05-20
TX9453,U90,495.09,2022-10-23
TX9454,U69,85.46,2022-09-15
TX9455,U60,985.36,2022-04-15
TX9456,U55,588.52,2022-12-02
TX9457,U16,257.28,2022-07-04
TX9458,U99,564.15,2022-10-30
TX9459,U90,77.79,2022-09-01
TX9460,U82,800.09,2022-06-13
TX9461,U29,925.4,2022-05-12
TX9462,U23,874.57,2022-07-22
TX9463,U14,342.42,2022-07-29
TX9464,U79,326.44,2022-12-13
TX9465,U49,36.05,2022-04-11
TX9466,U33,651.75,2022-09-28
TX9467,U25,535.37,2022-02-18
TX9468,U21,459.89,2022-08-27
TX9469,U17,907.72,2022-08-03
TX9470,U23,168.71,2022-10-18
TX9471,U57,10.66,2022-12-16
TX9472,U81,74.24,2022-10-07
TX9473,U58,224.15,2022-11-12
TX9474,U14,34.25,2022-03-18
TX9475,U93,503.34,2022-10-31
TX9476,U20,314.78,2022-05-31
TX9477,U30,181.3,2022-10-24
TX9478,U19,750.33,2022-06-06
TX9479,U53,205.25,2022-07-17
TX9480,U56,687.92,2022-10-14
TX9481,U77,349.92,2022-01-24
TX9482,U82,512.32,2022-01-09
TX9483,U23,933.93,2022-05-12
TX9484,U62,38.31,2022-03-18
TX9485,U33,500.76,2022-08-14
TX9486,U18,854.57,2022-05-11
TX9487,U73,588.39,2022-03-31
TX9488,U33,277.59,2022-04-27
TX9489,U32,398.28,2022-04-20
TX9490,U61,680.59,2022-12-20
TX9491,U54,890.92,2022-09-28
TX9492,U17,42.03,2022-08-15
TX9493,U19,72.47,2022-09-01
TX9494,U91,325.73,2022-11-04
TX9495,U70,233.55,2022-02-24
TX9496,U99,265.67,2022-02-06
TX9497,U34,222.05,2022-02-24
TX9498,U84,196.63,2022-01-12
TX9499,U25,131.49,2022-07-04
TX9500,U68,934.02,2022-08-25
TX9501,U74,145.05,2022-10-20
TX9502,U74,205.2,2022-07-23
TX9503,U88,247.02,2022-07-30
TX9504,U85,933.08,2022-08-14
TX9505,U11,755.96,2022-01-07
TX9506,U91,789.91,2022-08-08
TX9507,U16,105.65,2022-11-07
TX9508,U90,836.47,2022-01-28
TX9509,U61,408.78,2022-10-20
TX9510,U94,263.56,2022-07-31
TX9511,U80,576.17,2022-07-08
TX9512,U7,822.36,2022-03-16
TX9513,U16,778.87,2022-08-30
TX9514,U99,890.11,2022-04-24
TX9515,U16,928.2,2022-06-16
TX9516,U40,238.88,2022-04-16
TX9517,U12,424.43,2022-05-31
TX9518,U35,15.61,2022-03-25
TX9519,U21,879.44,2022-07-31
TX9520,U50,155.42,2022-09-24
TX9521,U43,861.61,2022-11-18
TX9522,U100,330.06,2022-09-26
TX9523,U17,368.77,2022-06-26
TX9524,U32,40.09,2022-09-28
TX9525,U41,327.55,2022-11-08
TX9526,U6,888.48,2022-07-01
TX9527,U88,26.52,2022-06-08
TX9528,U27,406.92,2022-07-08
TX9529,U20,32.37,2022-07-05
TX9530,U25,371.55,2022-11-05
TX9531,U66,173.47,2022-09-03
TX9532,U9,252.97,2022-11-13
TX9533,U92,877.72,2022-02-11
TX9534,U53,436.61,2022-10-12
TX9535,U61,274.52,2022-10-27
TX9536,U38,589.75,2022-12-28
TX9537,U3,142.96,2022-10-21
TX9538,U84,260.13,2022-06-30
TX9539,U70,546.7,2022-12-31
TX9540,U97,238.29,2022-07-01
TX9541,U55,679.45,2022-12-06
TX9542,U1,492.0,2022-08-06
TX9543,U70,772.22,2022-06-12
TX9544,U45,948.3,2022-02-15
TX9545,U98,116.69,2022-04-02
TX9546,U47,335.33,2022-04-15
TX9547,U79,320.23,2022-07-26
TX9548,U26,152.03,2022-11-24
TX9549,U14,810.49,2022-05-19
TX9550,U54,760.12,2022-01-29
TX9551,U71,484.94,2022-09-08
TX9552,U46,538.23,2022-07-10
TX9553,U31,60.48,2022-02-16
TX9554,U88,555.95,2022-09-08
TX9555,U59,791.55,2022-09-20
TX9556,U95,574.25,2022-03-05
TX9557,U29,266.04,2022-12-04
